open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
2025-03-18 12:00:00,82581.09,82821.6,82330.38,82404.66,658.78879,2025-03-18 12:59:59.999,54384255.0628555,96467,280.31786,23141021.7803265
2025-03-18 13:00:00,82404.65,82480.47,81134.66,81366.64,2072.84164,2025-03-18 13:59:59.999,169421813.5544767,311989,924.64155,75569776.8279516
2025-03-18 14:00:00,81365.78,81978.86,81150.28,81854.71,1493.47462,2025-03-18 14:59:59.999,121755729.8129392,289868,790.89105,64513847.7901213
2025-03-18 15:00:00,81854.72,82212.93,81537.02,81610.21,1017.77265,2025-03-18 15:59:59.999,83266603.3619631,220716,611.91358,50074739.3715893
2025-03-18 16:00:00,81610.22,82160.49,81547.22,81851.51,678.82544,2025-03-18 16:59:59.999,55518773.970549,182447,308.92327,25266904.1255482
2025-03-18 17:00:00,81851.52,81975.8,81332.58,81466.7,894.91848,2025-03-18 17:59:59.999,73071046.7260669,186334,279.45343,22814109.4371006
2025-03-18 18:00:00,81466.69,81950.8,81245.65,81889.38,568.60084,2025-03-18 18:59:59.999,46390351.3740043,158098,307.54994,25087639.2127531
2025-03-18 19:00:00,81889.38,82476.26,81762.45,82317.21,898.10914,2025-03-18 19:59:59.999,73696936.3606677,154426,430.81021,35364938.4641208
2025-03-18 20:00:00,82317.2,82353.8,81870.23,82050.0,438.19738,2025-03-18 20:59:59.999,35976222.1066305,87441,160.43641,13171853.3685751
2025-03-18 21:00:00,82050.0,82208.9,81934.76,82062.98,250.73575,2025-03-18 21:59:59.999,20578224.4016469,49923,119.21723,9785719.5189803
2025-03-18 22:00:00,82062.98,82566.35,82000.0,82395.74,392.05825,2025-03-18 22:59:59.999,32263041.9136533,90197,215.92277,17766348.0595609
2025-03-18 23:00:00,82395.74,82810.95,82395.74,82715.03,367.98354,2025-03-18 23:59:59.999,30417169.3177337,93616,175.74856,14527481.6452675
2025-03-19 00:00:00,82715.03,83280.0,82603.2,83118.0,948.61607,2025-03-19 00:59:59.999,78765028.143518,127247,641.13545,53254077.5061404
2025-03-19 01:00:00,83118.0,83166.3,82582.0,82598.7,749.40105,2025-03-19 01:59:59.999,62108485.2411072,102216,219.2467,18177306.9603065
2025-03-19 02:00:00,82598.7,82900.0,82547.16,82868.91,424.72904,2025-03-19 02:59:59.999,35139476.3043701,101470,219.58306,18164871.266995
2025-03-19 03:00:00,82868.91,83083.0,82740.94,83037.17,628.95132,2025-03-19 03:59:59.999,52167998.96787,72298,255.85998,21221222.8033882
2025-03-19 04:00:00,83037.17,83078.46,82792.91,82952.87,399.46826,2025-03-19 04:59:59.999,33135682.2710768,70693,131.81243,10932485.968737
2025-03-19 05:00:00,82952.88,83320.0,82910.72,83241.99,603.39392,2025-03-19 05:59:59.999,50137206.2055043,101225,262.55943,21824442.0984159
2025-03-19 06:00:00,83242.0,83322.81,83117.81,83200.0,354.68616,2025-03-19 06:59:59.999,29514899.3665484,71453,144.26831,12005318.2041282
2025-03-19 07:00:00,83200.0,83364.16,83039.99,83190.0,531.22582,2025-03-19 07:59:59.999,44205600.1341081,81802,193.79406,16124251.0229208
2025-03-19 08:00:00,83190.0,83500.0,83178.74,83413.01,651.99833,2025-03-19 08:59:59.999,54350120.4272769,74943,268.55232,22391774.1716544
2025-03-19 09:00:00,83413.01,83596.47,83360.16,83527.37,851.15994,2025-03-19 09:59:59.999,71077487.088353,72785,256.18472,21390829.1438088
2025-03-19 10:00:00,83527.38,83800.0,83448.62,83467.41,859.93957,2025-03-19 10:59:59.999,71918695.7978633,105956,412.98889,34544234.049551
2025-03-19 11:00:00,83467.41,84119.09,83381.97,83881.4,1193.46598,2025-03-19 11:59:59.999,100031486.0580536,154519,713.57263,59817917.7711466
2025-03-19 12:00:00,83881.4,83927.56,83510.21,83748.75,931.05539,2025-03-19 12:59:59.999,77909074.1392999,119158,361.77343,30282141.9280757
2025-03-19 13:00:00,83748.75,84343.56,83623.43,84092.16,1810.23924,2025-03-19 13:59:59.999,152090142.5178981,313265,990.41859,83212437.3443412
2025-03-19 14:00:00,84092.17,84389.71,83873.05,84318.59,1651.63215,2025-03-19 14:59:59.999,139052533.0230555,239969,712.92351,60022322.6439766
2025-03-19 15:00:00,84318.59,84888.0,84111.84,84733.05,1440.0209,2025-03-19 15:59:59.999,121672362.9846969,182398,893.4007,75492486.9451006
2025-03-19 16:00:00,84733.05,84826.29,84428.72,84574.01,1422.34293,2025-03-19 16:59:59.999,120329160.2305969,155211,634.70928,53706432.9883132
2025-03-19 17:00:00,84574.01,84705.56,83753.39,84230.97,1625.57252,2025-03-19 17:59:59.999,136895803.3151787,188089,717.26957,60402243.1862015
2025-03-19 18:00:00,84230.97,85870.01,83578.32,85612.25,4366.47391,2025-03-19 18:59:59.999,369803738.2665699,468080,2427.22513,205720501.9946098
2025-03-19 19:00:00,85612.24,85950.0,84926.73,85433.38,2451.04868,2025-03-19 19:59:59.999,209410342.1299003,387546,1034.6565,88391920.6999581
2025-03-19 20:00:00,85433.38,85854.99,85200.1,85353.99,1272.17922,2025-03-19 20:59:59.999,108791888.6414045,142916,428.29128,36652434.1152277
2025-03-19 21:00:00,85354.0,85914.71,85331.89,85635.99,480.21091,2025-03-19 21:59:59.999,41122972.4857015,100717,224.94745,19261012.8879999
2025-03-19 22:00:00,85636.0,86500.0,85635.99,86158.52,1291.15663,2025-03-19 22:59:59.999,111130888.2443415,169350,898.44293,77321777.3479389
2025-03-19 23:00:00,86158.52,87000.0,86158.52,86845.94,1212.0858,2025-03-19 23:59:59.999,105052869.9594688,171455,760.63212,65924527.2322105
2025-03-20 00:00:00,86845.93,87453.67,85942.16,86017.68,2268.33245,2025-03-20 00:59:59.999,196795256.4367319,271703,999.24591,86763065.4194271
2025-03-20 01:00:00,86017.68,86369.57,85733.11,85867.96,943.13783,2025-03-20 01:59:59.999,81142041.6723716,142627,442.01147,38029539.3845762
2025-03-20 02:00:00,85867.97,86121.87,85619.56,86065.51,664.59119,2025-03-20 02:59:59.999,57078896.713782,114164,327.16142,28100364.412769
2025-03-20 03:00:00,86065.51,86128.0,85818.77,85891.02,430.06208,2025-03-20 03:59:59.999,36961934.3457057,61979,196.60999,16898064.4581281
2025-03-20 04:00:00,85891.01,85930.39,85430.38,85684.78,557.66112,2025-03-20 04:59:59.999,47782147.1982496,94252,245.52222,21043639.106413
2025-03-20 05:00:00,85684.78,85838.85,85468.75,85827.28,879.80074,2025-03-20 05:59:59.999,75328647.6650539,71397,254.88221,21828746.9995884
2025-03-20 06:00:00,85827.27,86013.05,85632.08,85759.28,537.82095,2025-03-20 06:59:59.999,46156309.1728815,68916,294.03772,25239360.8611191
2025-03-20 07:00:00,85759.29,86000.0,85695.86,85816.39,414.39218,2025-03-20 07:59:59.999,35582564.7655781,46538,245.73721,21104960.6993822
2025-03-20 08:00:00,85816.39,86300.0,85705.18,86241.05,580.18306,2025-03-20 08:59:59.999,49929071.2669427,79749,377.14917,32462564.4186757
2025-03-20 09:00:00,86241.06,86268.64,85795.53,85877.28,474.26737,2025-03-20 09:59:59.999,40794778.1168512,68960,174.35366,15001412.3043999
2025-03-20 10:00:00,85877.28,85943.74,84755.14,85173.78,1525.49548,2025-03-20 10:59:59.999,130073859.3997938,203167,681.45827,58110603.1804329
2025-03-20 11:00:00,85173.78,85514.15,85168.36,85502.17,469.16074,2025-03-20 11:59:59.999,40047130.4270248,80402,243.47632,20783757.7207864
2025-03-20 12:00:00,85502.16,85564.0,85207.99,85356.07,443.50635,2025-03-20 12:59:59.999,37867834.3880094,76261,191.09526,16317897.9195006
2025-03-20 13:00:00,85356.06,85870.0,85080.57,85513.81,1078.68485,2025-03-20 13:59:59.999,92212002.8260817,169628,515.90644,44111060.010122
2025-03-20 14:00:00,85513.44,86532.04,85471.1,86171.86,1757.65291,2025-03-20 14:59:59.999,151426548.7030595,307338,921.17466,79358693.342655
2025-03-20 15:00:00,86171.86,86219.05,84565.16,84691.76,2658.1053,2025-03-20 15:59:59.999,226665462.8572487,380267,915.95152,78128012.5753726
2025-03-20 16:00:00,84691.27,84908.0,83655.23,83802.01,2113.09312,2025-03-20 16:59:59.999,177906498.386534,302170,927.33254,78108158.1971085
2025-03-20 17:00:00,83802.01,84366.52,83741.62,84093.43,1306.38278,2025-03-20 17:59:59.999,109780196.6228333,188530,759.71968,63834964.0694101
2025-03-20 18:00:00,84093.43,84344.0,83945.65,84060.53,640.18218,2025-03-20 18:59:59.999,53860570.9126207,143519,328.37907,27627518.5674485
2025-03-20 19:00:00,84060.53,84419.99,83922.0,84174.79,556.02857,2025-03-20 19:59:59.999,46809338.6760406,116589,262.47723,22101786.9249148
2025-03-20 20:00:00,84176.87,84609.21,84141.3,84530.1,484.79628,2025-03-20 20:59:59.999,40948188.0597229,54246,231.98689,19594559.935981
2025-03-20 21:00:00,84530.09,84601.89,84250.67,84350.0,411.19854,2025-03-20 21:59:59.999,34708549.5660449,52659,215.08585,18148939.0634464
2025-03-20 22:00:00,84350.0,84500.0,83980.58,84141.31,494.26998,2025-03-20 22:59:59.999,41609699.9391287,84641,190.72488,16058233.1649679
2025-03-20 23:00:00,84141.3,84360.0,83922.01,84223.39,401.49858,2025-03-20 23:59:59.999,33774393.0373606,72893,222.11303,18684436.5596353
2025-03-21 00:00:00,84223.38,84535.27,84180.09,84507.07,382.39992,2025-03-21 00:59:59.999,32272877.6100153,62981,192.18549,16218499.9485338
2025-03-21 01:00:00,84507.08,84789.62,84371.37,84775.07,348.21253,2025-03-21 01:59:59.999,29450355.4359324,63830,197.60105,16716006.0395595
2025-03-21 02:00:00,84775.07,84850.33,84520.67,84685.4,336.72525,2025-03-21 02:59:59.999,28508554.733295,61310,167.64521,14196219.1113699
2025-03-21 03:00:00,84685.39,84731.21,84270.25,84451.96,335.46598,2025-03-21 03:59:59.999,28338806.5078914,64783,100.57861,8498332.0628099
2025-03-21 04:00:00,84451.97,84798.93,84451.96,84662.74,337.33979,2025-03-21 04:59:59.999,28561253.0950532,57022,131.40319,11124926.0249447
2025-03-21 05:00:00,84662.75,84672.88,84336.95,84469.66,281.44277,2025-03-21 05:59:59.999,23775903.4470184,61222,81.66382,6898651.877722
2025-03-21 06:00:00,84469.67,84476.31,84017.53,84200.0,776.05419,2025-03-21 06:59:59.999,65345877.3265955,92408,184.89908,15569365.4258438
2025-03-21 07:00:00,84200.0,84269.71,83700.47,83937.98,762.07705,2025-03-21 07:59:59.999,63967596.0671622,98917,314.48144,26393751.0578641
2025-03-21 08:00:00,83937.99,84156.0,83732.09,84022.32,431.88665,2025-03-21 08:59:59.999,36246087.1023039,98841,219.03051,18381357.4301437
2025-03-21 09:00:00,84022.31,84337.66,83801.89,84137.99,419.98348,2025-03-21 09:59:59.999,35320161.6434318,86198,218.58424,18383512.171042
2025-03-21 10:00:00,84137.99,84286.63,83892.82,84164.17,320.85737,2025-03-21 10:59:59.999,26984590.9691635,78932,152.26959,12806959.3718549
2025-03-21 11:00:00,84164.18,84173.92,83941.92,84046.52,313.69765,2025-03-21 11:59:59.999,26364803.4819458,69744,119.77207,10065697.466993
2025-03-21 12:00:00,84046.52,84358.51,83377.95,83467.98,925.01088,2025-03-21 12:59:59.999,77545801.5519653,136124,384.51762,32247955.5515374
2025-03-21 13:00:00,83467.98,84101.28,83175.25,83935.7,1163.35707,2025-03-21 13:59:59.999,97306551.2756281,248078,633.14878,52971438.0692745
2025-03-21 14:00:00,83935.71,84290.27,83509.31,84240.33,821.90289,2025-03-21 14:59:59.999,69011661.4320557,221732,367.70886,30881001.0584284
2025-03-21 15:00:00,84240.33,84271.74,83559.82,83565.48,563.57801,2025-03-21 15:59:59.999,47243102.4595311,171834,262.18875,21979588.0505581
2025-03-21 16:00:00,83565.47,84140.78,83379.0,84095.97,754.01133,2025-03-21 16:59:59.999,63156975.092061,162262,383.09263,32087621.3850234
2025-03-21 17:00:00,84095.97,84148.97,83711.2,84024.11,435.76594,2025-03-21 17:59:59.999,36586127.0961237,100403,181.36034,15226589.8925848
2025-03-21 18:00:00,84024.12,84435.87,83905.49,84101.66,643.58473,2025-03-21 18:59:59.999,54195885.621554,111789,338.03043,28466504.9518039
2025-03-21 19:00:00,84101.66,84199.29,83800.0,83956.36,396.26692,2025-03-21 19:59:59.999,33287444.4028077,101310,174.05322,14622265.6841087
2025-03-21 20:00:00,83956.35,84231.73,83813.21,84216.2,334.98292,2025-03-21 20:59:59.999,28143227.6869898,55208,208.7639,17541166.8373761
2025-03-21 21:00:00,84216.21,84584.0,84173.92,84394.0,415.26153,2025-03-21 21:59:59.999,35038881.5540946,75535,235.60557,19881606.5486267
2025-03-21 22:00:00,84394.01,84414.86,84100.82,84185.39,225.94187,2025-03-21 22:59:59.999,19033417.165308,49066,106.00336,8930955.6313362
2025-03-21 23:00:00,84185.38,84226.26,84050.16,84088.79,231.16771,2025-03-21 23:59:59.999,19449576.4980743,30476,111.83185,9411376.4324188
2025-03-22 00:00:00,84088.79,84255.45,84043.47,84206.24,284.79547,2025-03-22 00:59:59.999,23965472.7988788,47619,145.46679,12240527.9822471
2025-03-22 01:00:00,84206.24,84338.98,83989.58,84075.48,280.44797,2025-03-22 01:59:59.999,23603901.7173294,45519,102.13638,8598318.1195075
2025-03-22 02:00:00,84075.48,84254.74,84019.64,84188.96,197.76333,2025-03-22 02:59:59.999,16644282.3876918,36581,81.89313,6892075.3890913
2025-03-22 03:00:00,84188.97,84296.02,84135.89,84256.74,243.93485,2025-03-22 03:59:59.999,20546039.6776165,31675,146.82753,12367716.8706751
2025-03-22 04:00:00,84256.73,84392.16,84210.0,84367.4,178.54541,2025-03-22 04:59:59.999,15051308.1743152,30794,94.13919,7935670.2570429
2025-03-22 05:00:00,84367.41,84429.09,84258.62,84323.3,183.25451,2025-03-22 05:59:59.999,15456011.9852284,38557,59.27792,4999483.7386152
2025-03-22 06:00:00,84323.3,84400.0,84153.21,84335.83,193.48849,2025-03-22 06:59:59.999,16310235.1695812,30549,73.12619,6165577.6919827
2025-03-22 07:00:00,84335.83,84382.36,84220.9,84274.72,199.70833,2025-03-22 07:59:59.999,16838035.5915711,30776,50.16363,4229944.9609076
2025-03-22 08:00:00,84274.71,84286.58,84109.0,84222.01,223.78121,2025-03-22 08:59:59.999,18845595.3846556,36265,70.88832,5969783.3660765
2025-03-22 09:00:00,84222.01,84539.17,84222.01,84360.01,322.33818,2025-03-22 09:59:59.999,27204439.6652914,53510,199.84114,16864995.5814421
2025-03-22 10:00:00,84360.01,84440.0,84360.0,84413.62,127.10886,2025-03-22 10:59:59.999,10727698.0506356,35304,61.6362,5201851.3015026
2025-03-22 11:00:00,84413.63,84419.8,84204.68,84239.25,198.34352,2025-03-22 11:59:59.999,16719815.7300534,31092,66.80339,5631164.8300593
2025-03-22 12:00:00,84239.24,84296.39,84176.49,84232.39,218.30063,2025-03-22 12:59:59.999,18388224.2182603,36033,77.76942,6550614.684539
2025-03-22 13:00:00,84232.4,84242.3,84040.99,84168.31,255.7496,2025-03-22 13:59:59.999,21516573.0679941,36462,90.75707,7635397.4059201
2025-03-22 14:00:00,84168.31,84203.69,84001.71,84007.23,274.82755,2025-03-22 14:59:59.999,23108912.8961831,43172,101.69959,8552027.3583835
2025-03-22 15:00:00,84007.23,84130.43,83975.42,84109.09,268.67853,2025-03-22 15:59:59.999,22579087.0939955,38512,131.43264,11045579.6782312
2025-03-22 16:00:00,84109.08,84160.0,84063.53,84141.0,210.7468,2025-03-22 16:59:59.999,17725170.8941873,28799,108.24299,9104165.3274894
2025-03-22 17:00:00,84141.0,84258.42,84130.57,84238.83,187.6109,2025-03-22 17:59:59.999,15793526.0487041,28317,86.92507,7317305.8854599
2025-03-22 18:00:00,84238.83,84320.0,84191.52,84239.14,250.47953,2025-03-22 18:59:59.999,21103321.4398112,31866,125.46956,10570906.0775136
2025-03-22 19:00:00,84239.14,84271.74,84162.04,84171.59,169.93759,2025-03-22 19:59:59.999,14311421.2918037,29638,75.79116,6382567.5588973
2025-03-22 20:00:00,84171.59,84204.19,83944.69,83944.69,244.7941,2025-03-22 20:59:59.999,20587488.4042176,31417,66.69016,5609920.49275
2025-03-22 21:00:00,83944.7,84103.99,83841.41,84010.87,216.42605,2025-03-22 21:59:59.999,18178406.7059267,42074,97.74981,8210170.9246779
2025-03-22 22:00:00,84010.87,84069.75,83958.82,83961.39,143.99744,2025-03-22 22:59:59.999,12097181.8015871,28347,58.71486,4932526.097904
2025-03-22 23:00:00,83961.39,83961.39,83625.1,83840.59,345.16229,2025-03-22 23:59:59.999,28933293.6061331,41603,110.74964,9282735.206509
2025-03-23 00:00:00,83840.59,84048.54,83809.75,84007.0,228.18973,2025-03-23 00:59:59.999,19154186.845879,46222,105.54579,8859014.9661807
2025-03-23 01:00:00,84007.0,84132.59,83978.74,84067.56,162.78143,2025-03-23 01:59:59.999,13685540.2507978,38649,70.73748,5946793.0886531
2025-03-23 02:00:00,84067.57,84277.07,83993.12,84233.78,195.88491,2025-03-23 02:59:59.999,16487485.3597153,30618,105.60019,8889036.6916971
2025-03-23 03:00:00,84233.78,84250.02,84131.81,84224.39,148.34163,2025-03-23 03:59:59.999,12489995.4786332,26663,65.88724,5547538.0702392
2025-03-23 04:00:00,84224.39,84229.37,84070.22,84100.0,177.81647,2025-03-23 04:59:59.999,14955484.990463,21457,86.97098,7314107.9579059
2025-03-23 05:00:00,84099.99,84240.0,84099.99,84230.1,102.65029,2025-03-23 05:59:59.999,8638486.8764697,17718,52.24441,4396272.6538407
2025-03-23 06:00:00,84230.11,84288.62,84192.57,84242.24,135.71372,2025-03-23 06:59:59.999,11432175.4112541,21077,56.88102,4791634.5089638
2025-03-23 07:00:00,84242.25,84328.24,84216.98,84279.82,120.90156,2025-03-23 07:59:59.999,10189508.8060437,19163,54.93321,4629297.4612365
2025-03-23 08:00:00,84279.82,84354.2,84263.05,84347.12,208.36154,2025-03-23 08:59:59.999,17567802.9838379,25700,104.73618,8830406.9233138
2025-03-23 09:00:00,84347.12,84376.25,84320.0,84325.66,170.00464,2025-03-23 09:59:59.999,14338810.9733654,18789,61.6028,5195833.0779423
2025-03-23 10:00:00,84325.67,84500.0,84314.31,84461.98,220.59011,2025-03-23 10:59:59.999,18618389.6213722,25909,105.25997,8883775.9215075
2025-03-23 11:00:00,84461.98,85027.32,84461.97,84679.99,1038.99732,2025-03-23 11:59:59.999,88116257.1735512,108349,590.44235,50072417.4640886
2025-03-23 12:00:00,84680.0,84811.48,84573.4,84725.24,314.80166,2025-03-23 12:59:59.999,26669324.7334263,48299,162.58283,13772582.8902439
2025-03-23 13:00:00,84725.24,85108.47,84644.24,85093.59,630.37542,2025-03-23 13:59:59.999,53544819.4359884,77844,389.01906,33050894.5614307
2025-03-23 14:00:00,85093.59,85214.35,84850.43,84899.76,579.89326,2025-03-23 14:59:59.999,49290129.6332795,88018,247.14318,21012877.2737183
2025-03-23 15:00:00,84899.77,85254.17,84899.76,85189.41,440.6707,2025-03-23 15:59:59.999,37506432.6151292,72018,230.84211,19649899.2291034
2025-03-23 16:00:00,85189.41,85394.37,84942.77,85250.0,588.31748,2025-03-23 16:59:59.999,50124077.6417257,85550,304.74813,25967354.6196749
2025-03-23 17:00:00,85250.01,85413.05,84876.87,85017.66,462.33011,2025-03-23 17:59:59.999,39361572.4511055,78096,200.75798,17094303.5935187
2025-03-23 18:00:00,85017.67,85036.0,84800.0,84972.78,336.96182,2025-03-23 18:59:59.999,28614232.4109729,47708,153.84609,13063673.9660655
2025-03-23 19:00:00,84972.79,85080.0,84903.94,85011.19,193.581,2025-03-23 19:59:59.999,16454835.6731127,29249,91.92359,7812823.1954497
2025-03-23 20:00:00,85011.2,85272.65,85011.19,85102.62,223.47842,2025-03-23 20:59:59.999,19032695.9307874,35664,99.03999,8435245.1960481
2025-03-23 21:00:00,85102.61,85184.0,84923.91,85179.99,220.04471,2025-03-23 21:59:59.999,18709429.3809969,37459,117.81295,10016841.8928688
2025-03-23 22:00:00,85179.99,85679.18,85160.37,85361.21,672.70218,2025-03-23 22:59:59.999,57469566.540745,103067,406.34878,34717273.3300827
2025-03-23 23:00:00,85361.22,86129.64,85361.22,86082.5,888.58802,2025-03-23 23:59:59.999,76241077.9312518,103247,559.90382,48057362.9875858
2025-03-24 00:00:00,86082.5,86641.13,85865.64,86021.74,1253.7974,2025-03-24 00:59:59.999,108088688.0749031,160949,681.55627,58778136.6277947
2025-03-24 01:00:00,86021.74,86038.78,85528.38,85563.04,808.31786,2025-03-24 01:59:59.999,69304283.0395444,109018,349.28166,29951276.5386233
2025-03-24 02:00:00,85563.03,85950.0,85519.09,85883.16,491.12974,2025-03-24 02:59:59.999,42113603.676563,70428,252.51641,21654739.1259709
2025-03-24 03:00:00,85883.16,86577.15,85875.91,86532.07,1018.39825,2025-03-24 03:59:59.999,87861923.9574259,122660,587.63876,50686944.8815063
2025-03-24 04:00:00,86532.07,86932.47,86532.06,86841.83,1254.55624,2025-03-24 04:59:59.999,108841050.4353592,135881,498.9687,43289872.9643714
2025-03-24 05:00:00,86841.83,87027.32,86812.05,86899.73,899.4714,2025-03-24 05:59:59.999,78191892.4366574,86703,503.35815,43761629.544151
2025-03-24 06:00:00,86899.72,87300.0,86899.72,87113.37,1182.96937,2025-03-24 06:59:59.999,102980858.8724644,101026,594.49555,51750863.0700975
2025-03-24 07:00:00,87113.37,87178.52,86753.1,86874.52,840.27046,2025-03-24 07:59:59.999,73058888.5775116,79956,388.68903,33799812.2625439
2025-03-24 08:00:00,86874.52,87519.38,86838.76,87416.35,1152.73374,2025-03-24 08:59:59.999,100607804.7175545,107180,775.87632,67719342.7570802
2025-03-24 09:00:00,87416.34,87513.52,87125.72,87163.73,697.87829,2025-03-24 09:59:59.999,60922674.9207388,74245,348.22901,30400372.1079524
2025-03-24 10:00:00,87163.73,87909.99,87129.63,87801.27,1152.2906,2025-03-24 10:59:59.999,100910857.239525,91099,715.29016,62633099.6273065
2025-03-24 11:00:00,87801.28,87858.82,87515.25,87689.52,731.38051,2025-03-24 11:59:59.999,64126513.5918335,77646,343.65195,30137333.9696629
2025-03-24 12:00:00,87689.52,87711.7,87246.89,87328.1,1023.53081,2025-03-24 12:59:59.999,89499959.4678574,129895,470.41518,41147053.0507088
2025-03-24 13:00:00,87328.09,87710.33,87138.6,87704.46,1429.38625,2025-03-24 13:59:59.999,124954196.7665673,159927,830.19852,72595810.0019241
2025-03-24 14:00:00,87704.47,88765.43,87640.77,87961.9,4043.87489,2025-03-24 14:59:59.999,356834713.2764378,313332,2128.90039,187948736.7840346
2025-03-24 15:00:00,87961.9,88372.0,87678.06,88350.01,1848.70464,2025-03-24 15:59:59.999,162789365.0460387,174158,898.57833,79148343.6400124
2025-03-24 16:00:00,88350.01,88499.98,87690.59,88057.54,1818.05892,2025-03-24 16:59:59.999,160125107.3113037,183227,697.52441,61452010.8802503
2025-03-24 17:00:00,88057.53,88486.55,87941.06,88461.88,1471.3501,2025-03-24 17:59:59.999,129855603.0337621,121418,751.17126,66285378.1120346
2025-03-24 18:00:00,88461.88,88536.0,88123.11,88464.38,915.48486,2025-03-24 18:59:59.999,80907961.9506035,99615,406.89698,35964881.250585
2025-03-24 19:00:00,88464.38,88508.0,87967.82,88222.0,1445.9412,2025-03-24 19:59:59.999,127608254.997925,115170,422.1096,37250852.7579504
2025-03-24 20:00:00,88222.01,88481.14,87807.62,87832.0,1094.06938,2025-03-24 20:59:59.999,96394852.2886836,98027,355.26791,31307769.8984418
2025-03-24 21:00:00,87832.0,88274.0,87797.21,88100.01,1366.12115,2025-03-24 21:59:59.999,120253890.6038385,93145,486.66523,42833211.5872441
2025-03-24 22:00:00,88100.01,88184.79,87302.88,87457.65,1519.59209,2025-03-24 22:59:59.999,133241315.6405072,117266,596.64207,52295898.7029344
2025-03-24 23:00:00,87457.66,87537.22,87050.6,87498.16,656.31296,2025-03-24 23:59:59.999,57291658.0282379,94742,296.03393,25845296.9697226
2025-03-25 00:00:00,87498.16,87679.25,87262.0,87599.99,716.31289,2025-03-25 00:59:59.999,62686035.1524215,85195,345.14642,30207268.1973804
2025-03-25 01:00:00,87600.0,87600.0,86813.16,87088.31,821.47808,2025-03-25 01:59:59.999,71585224.4459464,110065,324.05076,28231061.3521626
2025-03-25 02:00:00,87088.31,87088.31,86820.29,86854.94,499.30174,2025-03-25 02:59:59.999,43416840.1762893,78920,157.46334,13693463.2510762
2025-03-25 03:00:00,86854.94,86984.16,86330.66,86520.88,930.82585,2025-03-25 03:59:59.999,80629820.7990069,106916,340.65567,29501982.5781102
2025-03-25 04:00:00,86520.89,86666.66,86310.0,86547.17,652.1185,2025-03-25 04:59:59.999,56408445.0019085,83819,346.02998,29936193.1435137
2025-03-25 05:00:00,86547.16,86772.72,86400.0,86656.07,763.58885,2025-03-25 05:59:59.999,66133423.915092,71897,381.88246,33075774.7995038
2025-03-25 06:00:00,86656.06,86879.77,86524.0,86534.5,672.24724,2025-03-25 06:59:59.999,58279742.1696895,65239,315.51747,27356562.694924
2025-03-25 07:00:00,86534.49,86815.22,86332.87,86436.82,837.8247,2025-03-25 07:59:59.999,72486807.9962909,68899,256.91786,22231894.2171976
2025-03-25 08:00:00,86436.82,86764.46,86406.49,86714.79,590.42873,2025-03-25 08:59:59.999,51127266.1232994,57948,316.6919,27420109.2383873
2025-03-25 09:00:00,86714.8,87350.0,86642.0,87221.66,856.95188,2025-03-25 09:59:59.999,74598326.3084433,101917,494.29957,43017212.5521168
2025-03-25 10:00:00,87221.65,87285.99,86947.21,87130.14,512.36018,2025-03-25 10:59:59.999,44624032.2363517,68189,206.84214,18014646.9325192
2025-03-25 11:00:00,87130.14,87500.0,87051.56,87370.43,720.34277,2025-03-25 11:59:59.999,62919788.9154985,91596,357.41445,31217026.5579532
2025-03-25 12:00:00,87370.44,87443.4,86929.46,87084.02,820.26612,2025-03-25 12:59:59.999,71509736.221572,94388,279.78502,24393497.5096422
2025-03-25 13:00:00,87084.01,87992.0,87043.47,87594.4,1842.02583,2025-03-25 13:59:59.999,161174351.6278015,265153,836.79436,73229764.3223045
2025-03-25 14:00:00,87594.41,88228.0,87333.34,88022.4,1612.85101,2025-03-25 14:59:59.999,141696049.991101,258755,782.02077,68710875.530098
2025-03-25 15:00:00,88022.39,88258.8,87713.62,87774.37,1355.39717,2025-03-25 15:59:59.999,119182712.4950557,185010,584.87351,51432801.4440559
2025-03-25 16:00:00,87774.37,87979.99,87633.01,87792.4,925.68272,2025-03-25 16:59:59.999,81261772.9438301,131987,323.36037,28385341.5815901
2025-03-25 17:00:00,87792.41,88321.27,87792.41,87937.27,781.72672,2025-03-25 17:59:59.999,68830384.9237989,139707,355.93299,31341966.7138884
2025-03-25 18:00:00,87937.27,88059.99,87588.59,87822.0,677.98013,2025-03-25 18:59:59.999,59518105.5855639,114706,217.66706,19113502.906913
2025-03-25 19:00:00,87822.0,88250.0,87816.67,88116.23,883.99101,2025-03-25 19:59:59.999,77830637.265674,121367,360.80717,31765216.4913246
2025-03-25 20:00:00,88116.23,88539.63,87807.32,87849.98,1448.76327,2025-03-25 20:59:59.999,127803959.7173187,146747,693.6292,61205889.0311428
2025-03-25 21:00:00,87849.99,88198.12,87702.92,87746.0,1029.18285,2025-03-25 21:59:59.999,90523546.0664377,93943,293.77721,25836492.5291057
2025-03-25 22:00:00,87746.0,87805.82,87161.32,87464.73,1483.32257,2025-03-25 22:59:59.999,129824664.8891868,141391,496.93878,43495606.3119554
2025-03-25 23:00:00,87464.72,87503.45,87132.65,87392.87,1208.28167,2025-03-25 23:59:59.999,105519915.9307155,119061,372.06448,32493922.7469158
